Station_ID,Lat,Long,Source_No,Agency,Contact,Data Link
VA_WQM_1BMDL022.09,38.20944,-78.97889,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL025.92,38.19904,-78.97768,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL026.58,38.1925,-78.971944,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL026.74,38.190861,-78.977556,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL029.70,38.211111,-79.005,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL036.08,38.24361,-79.03556,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL043.35,38.22339,-79.10619,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL047.90,38.202222,-79.152222,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL051.36,38.191113,-79.164716,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL060.48,38.141794,-79.218804,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL066.05,38.078611,-79.249167,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL066.84,38.0741,-79.255361,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA10-FOSR,38.2618,-78.862,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA11-FOSR,38.2301,-78.9262,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA12-FOSR,38.1901,-78.9695,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA13-FOSR,38.2433,-79.0352,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA17-FOSR,38.1521,-79.1799,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA17MR-FOSR,38.15063,-79.18287,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA18-FOSR,38.0741,-79.2552,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA28-FOSR,38.1947,-78.9367,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA33-FOSR,38.2442,-79.0844,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDL-GA38-FOSR,38.21639,-79.13306,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMDW000.18,38.191111,-78.9325,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMFT001.43,38.253056,-79.101944,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMFT002.46,38.25306,-79.10194,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMFT006.20,38.29361,-79.12611,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMFT006.24,38.29333,-79.1275,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMIC001.00,38.31639,-78.81917,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMIC001.99,38.329122,-78.814542,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMIC-JR12-FOSR,38.3161,-78.8184,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMIL002.20,38.75528,-78.67056,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMIL005.67,38.761667,-78.715,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMIL007.79,38.76975,-78.747194,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMIL-BS2-SOS,38.7554,-78.6701,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMIL-SOS,38.7483,-78.6534,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMLC000.40,38.66,-78.517222,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMLC-FP13B-FOSR,38.6156,-78.5043,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMLC-FP13B-PCCM,38.6156,-78.5042,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMLC-FP13-FOSR,38.6597,-78.5173,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMLC-FP13-PCCM,38.6598,-78.5173,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMLC-FP616-PCCM,38.6353,-78.5114,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMLC-Hamburg-PCCM,38.6581,-78.5122,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMLC-MCXrds-PCCM,38.6155,-78.5041,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMLC-NS46-FOSR,38.7555,-78.6701,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMSS001.35,38.37528,-79.0175,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMSS003.01,38.35806,-79.03028,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMSS-JR05-FOSR,38.3866,-79.0142,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMSS-MC1-SOS,38.35733,-79.031008,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BMTR000.93,38.499361,-78.739472,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNAK000.30,38.46425,-78.61726,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNAK001.24,38.46124,-78.60556,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNAK-FP11-FOSR,38.4646,-78.6177,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS000.57,38.94944,-78.19833,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS005.33,38.976667,-78.270833,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS010.34,38.97667,-78.33639,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS011.81,38.972861,-78.35111,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS012.98,38.984667,-78.3675,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS014.26,38.978861,-78.382972,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS020.11,38.94937,-78.38915,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS024.21,38.927683,-78.397572,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS026.98,38.914194,-78.409806,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS029.69,38.909444,-78.426389,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS037.89,38.903056,-78.481389,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS043.06,38.877538,-78.467187,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS046.79,38.87147,-78.49283,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS054.48,38.8469,-78.5276,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS054.75,38.844722,-78.531667,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS059.59,38.82325,-78.54931,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS062.18,38.808667,-78.56625,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS066.50,38.782222,-78.600556,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS070.67,38.74611,-78.63889,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS073.75,38.720833,-78.655278,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS074.93,38.70656,-78.65128,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS076.56,38.69056,-78.66389,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS081.42,38.65173,-78.69822,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS087.35,38.635472,-78.778778,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS088.81,38.6275,-78.783028,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS089.81,38.61981,-78.79506,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS090.16,38.621208,-78.801857,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS093.53,38.63722,-78.8525,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS094.51,38.641111,-78.863056,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS098.22,38.66233,-78.92353,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS107.86,38.756667,-78.938611,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-1-SOS,38.6356,-78.7788,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-3-SOS,38.8449,-78.53,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NFS5-SOS,38.9448,-78.42545,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NR02-FOSR,38.6197,-78.7952,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS07-FOSR,38.9096,-78.426,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS10-FOSR,38.8262,-78.5199,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS15-FOSR,38.9765,-78.3366,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS18-FOSR,38.947,-78.3934,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS25-FOSR,38.8714,-78.4928,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS26-FOSR,38.8444,-78.5316,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS59-FOSR,38.98738,-78.37237,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS63-FOSR,38.8796,-78.4619,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS66-FOSR,38.8875,-78.4764,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS67-FOSR,38.9029,-78.4808,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-NS69-FOSR,38.883,-78.477,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-POI 5-FOSR,38.70659,-78.65129,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-TBV1-FOSR,38.6375,-78.7734,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNFS-TBV2-FOSR,38.652,-78.6977,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKD000.80,38.30833,-78.92528,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKD003.78,38.302889,-78.968806,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKD-JA01-FOSR,38.30824,-78.92474,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKD-NC1-FOSR,38.28068,-78.98773,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
